"id";"address";"latitude";"longitude";"created_at";"updated_at"
965;"Cañada Honda, Centro, Juana Koslay, Municipio de Juana Koslay, Juan Martín de Pueyrredón, San Luis, Argentina";"-33.28976792030319";"-66.26408100128175";"2025-05-22 14:26:35";"2025-05-22 14:26:35"
966;"Los Horneros, Las Chacras, Juana Koslay, Municipio de Juana Koslay, Juan Martín de Pueyrredón, San Luis, 5700, Argentina";"-33.267290486729735";"-66.23358964920045";"2025-05-22 14:33:46";"2025-05-22 14:33:46"
967;"791, Pedernera, Cuatro Avenidas, San Luis, Municipio de San Luis, Juan Martín de Pueyrredón, San Luis, D5702JRP, Argentina";"-33.29997323964645";"-66.33480548858644";"2025-05-22 14:39:41";"2025-05-22 14:39:41"
968;"Avenida Lafinur Sur, La Merced, San Luis, Municipio de San Luis, Juan Martín de Pueyrredón, San Luis, D5700, Argentina";"-33.31693761306088";"-66.34300231933595";"2025-05-24 06:14:36";"2025-05-24 06:14:36"
969;"1337, Rivadavia, Cuatro Avenidas, San Luis, Municipio de San Luis, Juan Martín de Pueyrredón, San Luis, D5702JRP, Argentina";"-33.294305758021";"-66.33836746215822";"2025-05-24 06:18:54";"2025-05-24 06:18:54"
970;"955, Balcarce, Cuatro Avenidas, San Luis, Municipio de San Luis, Juan Martín de Pueyrredón, San Luis, D5700, Argentina";"-33.30922694338793";"-66.33510589599611";"2025-05-24 06:23:46";"2025-05-24 06:23:46"
971;"Los Molles, Potrero de los Funes, Comisión Municipal de Potrero de los Funes, Juan Martín de Pueyrredón, San Luis, 5700, Argentina";"-33.212804013173816";"-66.22801065444948";"2025-05-24 06:31:06";"2025-05-24 06:31:06"
972;"3, San Martín, Cuatro Avenidas, San Luis, Municipio de San Luis, Juan Martín de Pueyrredón, San Luis, D5700, Argentina";"-33.311656774514";"-66.33517026901247";"2025-05-24 06:36:29";"2025-05-24 06:36:29"
973;"Las voces del Chorrillero, Cerros del Sol, Terrazas del Portezuelo, San Luis, Municipio de San Luis, Juan Martín de Pueyrredón, San Luis, 5702, Argentina";"-33.296081369404064";"-66.29480838775636";"2025-05-24 06:42:26";"2025-05-24 06:42:26"
974;"José Hernández, Di Pasquo, Monseñor Di Pasquo, San Luis, Municipio de San Luis, Juan Martín de Pueyrredón, San Luis, D5700HHW, Argentina";"-33.27634135451911";"-66.34003043174745";"2025-05-24 06:48:37";"2025-05-24 06:48:37"
975;"Hilario Ascasubi, Garro, Frente Americano, San Luis, Municipio de San Luis, Juan Martín de Pueyrredón, San Luis, 5702, Argentina";"-33.31333340816776";"-66.31972074508668";"2025-05-24 06:56:28";"2025-05-24 06:56:28"
976;"Chacho Peñaloza, Payer, Pedro Payer, San Luis, Municipio de San Luis, Juan Martín de Pueyrredón, San Luis, 5702, Argentina";"-33.297462375494405";"-66.30530118942262";"2025-05-24 07:02:14";"2025-05-24 07:02:14"
977;"Ruta Nacional 147, Cerro de la Cruz, San Luis, Municipio de San Luis, Juan Martín de Pueyrredón, San Luis, D5700HHW, Argentina";"-33.27639517253245";"-66.30896508693696";"2025-05-24 07:10:40";"2025-05-24 07:10:40"
978;"Lamadrid, Pueblo Nuevo, San Luis, Municipio de San Luis, Juan Martín de Pueyrredón, San Luis, D5700HHW, Argentina";"-33.282628867913786";"-66.32859349250795";"2025-05-24 07:17:19";"2025-05-24 07:17:19"
979;"809, Avenida España, ATE, Cuatro Avenidas, San Luis, Municipio de San Luis, Juan Martín de Pueyrredón, San Luis, D5702JRP, Argentina";"-33.29305025341478";"-66.33662939071657";"2025-05-24 07:25:59";"2025-05-24 07:25:59"
980;"Autopista 25 de Mayo, Aguadita del Portezuelo, Villa Aguadita del Portezuelo, San Luis, Municipio de San Luis, Municipio de La Punta, Juan Martín de Pueyrredón, San Luis, D5710, Argentina";"-33.24694279304873";"-66.29038810729982";"2025-05-24 07:41:22";"2025-05-24 07:41:22"
981;"Ruta Provincial 9, Las Chacras, Juana Koslay, Municipio de Juana Koslay, Juan Martín de Pueyrredón, San Luis, 5700, Argentina";"-33.26337921692096";"-66.22970581054689";"2025-05-24 07:54:02";"2025-05-24 07:54:02"
982;"Ruta Provincial 9, Las Chacras, Juana Koslay, Municipio de Juana Koslay, Juan Martín de Pueyrredón, San Luis, 5700, Argentina";"-33.25387392193556";"-66.22705042362215";"2025-05-24 07:57:01";"2025-05-24 07:57:01"
983;"Avenida Eva Perón, Pueblo Nuevo, San Luis, Municipio de San Luis, Juan Martín de Pueyrredón, San Luis, D5700HHW, Argentina";"-33.289427124544034";"-66.32349729537965";"2025-05-24 07:58:28";"2025-05-24 07:58:28"
984;"Las voces del Chorrillero, Cerros del Sol, Terrazas del Portezuelo, San Luis, Municipio de San Luis, Juan Martín de Pueyrredón, San Luis, 5702, Argentina";"-33.296148626700614";"-66.29485666751863";"2025-05-24 08:03:53";"2025-05-24 08:03:53"
985;"342, Rivadavia, Cuatro Avenidas, San Luis, Municipio de San Luis, Juan Martín de Pueyrredón, San Luis, D5700, Argentina";"-33.30743814989515";"-66.33477866649629";"2025-05-24 08:08:59";"2025-05-24 08:08:59"
986;"774, Falucho, Cuatro Avenidas, Antártida Argentina, San Luis, Municipio de San Luis, Juan Martín de Pueyrredón, San Luis, D5700, Argentina";"-33.303282089515974";"-66.34496569633485";"2025-05-24 08:15:24";"2025-05-24 08:15:24"
987;"1006, Belgrano, Cuatro Avenidas, San Luis, Municipio de San Luis, Juan Martín de Pueyrredón, San Luis, D5702JRP, Argentina";"-33.304277410038594";"-66.33716583251955";"2025-05-24 08:20:46";"2025-05-24 08:20:46"
988;"Doctor Carlos Pellegrini, Pueyrredón, Policial, San Luis, Municipio de San Luis, Juan Martín de Pueyrredón, San Luis, D5702FJX, Argentina";"-33.291767826486414";"-66.32315933704378";"2025-05-24 08:24:53";"2025-05-24 08:24:53"
989;"Granadero Prudencio Olguín, Lucas Rodríguez, San Luis, Municipio de San Luis, Juan Martín de Pueyrredón, San Luis, 5702, Argentina";"-33.31127123387362";"-66.31263971328737";"2025-05-24 08:28:54";"2025-05-24 08:28:54"
990;"Avenida Italia, Zabala Ortiz, San Luis, Municipio de San Luis, Juan Martín de Pueyrredón, San Luis, D5702JRP, Argentina";"-33.28549890891986";"-66.34303450584413";"2025-05-24 08:35:03";"2025-05-24 08:35:03"
991;"1297, Avenida Presidente Juan D. Perón, Cuatro Avenidas, San Luis, Municipio de San Luis, Juan Martín de Pueyrredón, San Luis, D5702FJX, Argentina";"-33.292373170217516";"-66.32894217967988";"2025-05-25 03:47:38";"2025-05-25 03:47:38"
992;"CGT, San Martín, San Luis, Municipio de San Luis, Juan Martín de Pueyrredón, San Luis, D5700, Argentina";"-33.30818684737619";"-66.36214256286623";"2025-05-25 03:50:57";"2025-05-25 03:50:57"
993;"Eusebio Acosta, Felix Bogado, Félix Bogado, San Luis, Municipio de San Luis, Juan Martín de Pueyrredón, San Luis, 5702, Argentina";"-33.32254086949673";"-66.31132006645204";"2025-05-25 03:57:38";"2025-05-25 03:57:38"
994;"Avenida Juan Gilberto Funes, Mercado, Matías Mercado, San Luis, Municipio de San Luis, Juan Martín de Pueyrredón, San Luis, 5702, Argentina";"-33.30725882020291";"-66.32430195808412";"2025-05-25 04:01:29";"2025-05-25 04:01:29"
995;"Los Puntanitos, Cerro de la Cruz, San Luis, Municipio de San Luis, Juan Martín de Pueyrredón, San Luis, D5700HHW, Argentina";"-33.27604535485273";"-66.30877733230592";"2025-05-25 04:07:18";"2025-05-25 04:07:18"
996;"Gastronómico, Barrancas Coloradas, San Luis, Municipio de San Luis, Juan Martín de Pueyrredón, San Luis, D5700HHW, Argentina";"-33.264680002695776";"-66.33143663406373";"2025-05-25 04:12:19";"2025-05-25 04:12:19"
997;"Avenida Juan Gilberto Funes, Mercado, Matías Mercado, San Luis, Municipio de San Luis, Juan Martín de Pueyrredón, San Luis, 5702, Argentina";"-33.30729020292567";"-66.32401227951051";"2025-05-25 04:17:11";"2025-05-25 04:17:11"
998;"Monseñor Cafferata, Jardín, San Luis, Municipio de San Luis, Juan Martín de Pueyrredón, San Luis, D5700HHW, Argentina";"-33.274071998096815";"-66.33145809173585";"2025-05-25 04:23:11";"2025-05-25 04:23:11"
999;"Chacho Peñaloza, Payer, Pedro Payer, San Luis, Municipio de San Luis, Juan Martín de Pueyrredón, San Luis, 5702, Argentina";"-33.29753411547317";"-66.30512416362764";"2025-05-25 04:32:38";"2025-05-25 04:32:38"
1000;"Los Pejes, Centro, Juana Koslay, Municipio de Juana Koslay, Juan Martín de Pueyrredón, San Luis, 5700, Argentina";"-33.28582178262694";"-66.26504659652711";"2025-05-25 04:39:19";"2025-05-25 04:39:19"
1001;"907, Pringles, Cuatro Avenidas, La Merced, San Luis, Municipio de San Luis, Juan Martín de Pueyrredón, San Luis, D5702JRP, Argentina";"-33.302591635273245";"-66.3362216949463";"2025-05-25 04:44:43";"2025-05-25 04:44:43"
1002;"Avenida de la Fuerza Aérea, Jardín Aeropuerto, San Luis, Municipio de San Luis, Juan Martín de Pueyrredón, San Luis, D5700HHW, Argentina";"-33.28178577543464";"-66.34403228759767";"2025-05-25 04:51:01";"2025-05-25 04:51:01"
1003;"1153, Junín, Cuatro Avenidas, San Luis, Municipio de San Luis, Juan Martín de Pueyrredón, San Luis, D5702JRP, Argentina";"-33.3020536151911";"-66.34004116058351";"2025-05-25 05:08:07";"2025-05-25 05:08:07"
1004;"Falucho, Cuatro Avenidas, San Luis, Municipio de San Luis, Juan Martín de Pueyrredón, San Luis, D5700, Argentina";"-33.31424792202483";"-66.34240150451662";"2025-05-25 05:13:32";"2025-05-25 05:13:32"
1005;"1213, Hipólito Yrigoyen, Cuatro Avenidas, San Luis, Municipio de San Luis, Juan Martín de Pueyrredón, San Luis, D5702FJX, Argentina";"-33.29536395501445";"-66.33180141448976";"2025-05-25 05:19:37";"2025-05-25 05:19:37"
1006;"Brasil, La Merced, Antártida Argentina, San Luis, Municipio de San Luis, Juan Martín de Pueyrredón, San Luis, D5700, Argentina";"-33.301345217021144";"-66.35094165802003";"2025-05-25 05:30:22";"2025-05-25 05:30:22"
1007;"985, Avenida 25 de Mayo, San Martín, Municipio de Villa Mercedes, General Pedernera, San Luis, 5730, Argentina";"-33.673925676140726";"-65.46838760375978";"2025-05-25 05:37:21";"2025-05-25 05:37:21"
1008;"Brasil, La Merced, Antártida Argentina, San Luis, Municipio de San Luis, Juan Martín de Pueyrredón, San Luis, D5700, Argentina";"-33.30132728281557";"-66.3509523868561";"2025-05-25 05:46:54";"2025-05-25 05:46:54"
1009;"La Punta, Municipio de La Punta, Juan Martín de Pueyrredón, San Luis, 5710, Argentina";"-33.166079435504706";"-66.31553649902345";"2025-05-25 06:06:17";"2025-05-25 06:06:17"
1010;"650, Avenida Presidente Juan D. Perón, Cuatro Avenidas, San Luis, Municipio de San Luis, Juan Martín de Pueyrredón, San Luis, 5702, Argentina";"-33.30173080154873";"-66.32712364196779";"2025-05-25 06:22:44";"2025-05-25 06:22:44"
1011;"1112, Falucho, Cuatro Avenidas, Antártida Argentina, San Luis, Municipio de San Luis, Juan Martín de Pueyrredón, San Luis, D5702JRP, Argentina";"-33.29810803317932";"-66.3464140892029";"2025-05-25 06:26:35";"2025-05-25 06:26:35"
1012;"1347, Colón, Cuatro Avenidas, San Luis, Municipio de San Luis, Juan Martín de Pueyrredón, San Luis, D5702JRP, Argentina";"-33.29394704426282";"-66.3362216949463";"2025-05-25 06:29:40";"2025-05-25 06:29:40"
1013;"Autopista 25 de Mayo, Aguadita del Portezuelo, Villa Aguadita del Portezuelo, San Luis, Municipio de San Luis, Municipio de La Punta, Juan Martín de Pueyrredón, San Luis, D5710, Argentina";"-33.2516802454585";"-66.29184722900392";"2025-05-25 06:33:48";"2025-05-25 06:33:48"
1014;"1506, Avenida Juan Gilberto Funes, Cuatro Avenidas, San Luis, Municipio de San Luis, Juan Martín de Pueyrredón, San Luis, D5700, Argentina";"-33.313978948356834";"-66.34259462356569";"2025-05-25 06:39:44";"2025-05-25 06:39:44"
1015;"Avenida Juan Gilberto Funes, Mercado, Matías Mercado, San Luis, Municipio de San Luis, Juan Martín de Pueyrredón, San Luis, 5702, Argentina";"-33.307182604972034";"-66.32409811019899";"2025-05-25 06:43:35";"2025-05-25 06:43:35"
1016;"Ruta Provincial 3, Mugica, Serranias Puntanas, San Luis, Municipio de San Luis, Juan Martín de Pueyrredón, San Luis, 5702, Argentina";"-33.327587974489774";"-66.32317543029787";"2025-05-25 06:50:03";"2025-05-25 06:50:03"
1017;"1010, Pringles, Cuatro Avenidas, La Merced, San Luis, Municipio de San Luis, Juan Martín de Pueyrredón, San Luis, D5702JRP, Argentina";"-33.30277097456309";"-66.3376808166504";"2025-05-25 06:56:02";"2025-05-25 06:56:02"
1018;"Yapeyú, Gastronómico, San Luis, Municipio de San Luis, Juan Martín de Pueyrredón, San Luis, D5700HHW, Argentina";"-33.27785721586826";"-66.31962418556215";"2025-05-25 07:01:51";"2025-05-25 07:01:51"
1019;"293, Avenida Presidente Juan D. Perón, Cuatro Avenidas, San Luis, Municipio de San Luis, Juan Martín de Pueyrredón, San Luis, 5702, Argentina";"-33.306375616087784";"-66.32506370544435";"2025-05-25 07:08:17";"2025-05-25 07:08:17"
1020;"952, Avenida Lafinur, Municipal, San Luis, Municipio de San Luis, Juan Martín de Pueyrredón, San Luis, D5700, Argentina";"-33.30060094439143";"-66.34725093841554";"2025-05-25 07:13:25";"2025-05-25 07:13:25"
1021;"700, Colón, Cuatro Avenidas, San Luis, Municipio de San Luis, Juan Martín de Pueyrredón, San Luis, D5702JRP, Argentina";"-33.30235849364514";"-66.334365606308";"2025-05-25 07:19:05";"2025-05-25 07:19:05"
1022;"604, Avenida Lafinur, Cuatro Avenidas, Antártida Argentina, San Luis, Municipio de San Luis, Juan Martín de Pueyrredón, San Luis, D5700, Argentina";"-33.30589141917259";"-66.34570598602296";"2025-05-25 07:23:09";"2025-05-25 07:23:09"
1023;"643, Rivadavia, Cuatro Avenidas, San Luis, Municipio de San Luis, Juan Martín de Pueyrredón, San Luis, D5702JRP, Argentina";"-33.30338072539015";"-66.3358783721924";"2025-05-25 07:29:49";"2025-05-25 07:29:49"
1024;"1202, 25 de Mayo, Cuatro Avenidas, San Luis, Municipio de San Luis, Juan Martín de Pueyrredón, San Luis, D5700, Argentina";"-33.30854550257481";"-66.33886098861696";"2025-05-25 07:35:35";"2025-05-25 07:35:35"
1025;"300, Mitre, Cuatro Avenidas, San Luis, Municipio de San Luis, Juan Martín de Pueyrredón, San Luis, D5702JRP, Argentina";"-33.308617233437495";"-66.33875370025636";"2025-05-25 07:39:19";"2025-05-25 07:39:19"
1026;"1399, Pringles, Cuatro Avenidas, La Merced, San Luis, Municipio de San Luis, Juan Martín de Pueyrredón, San Luis, D5702JRP, Argentina";"-33.3038290688668";"-66.3431739807129";"2025-05-25 07:44:44";"2025-05-25 07:44:44"
1027;"El Zapallar, Eva Perón, San Luis, Municipio de San Luis, Juan Martín de Pueyrredón, San Luis, D5700HHW, Argentina";"-33.26324465176963";"-66.31601929664613";"2025-05-25 07:50:58";"2025-05-25 07:50:58"
1028;"371, Ayacucho, Cuatro Avenidas, La Merced, San Luis, Municipio de San Luis, Juan Martín de Pueyrredón, San Luis, D5700, Argentina";"-33.304124974298794";"-66.32844328880311";"2025-05-25 07:54:53";"2025-05-25 07:54:53"
1029;"Las Chacras, Juana Koslay, Municipio de Juana Koslay, Juan Martín de Pueyrredón, San Luis, 5700, Argentina";"-33.265855178704264";"-66.23169064521791";"2025-05-25 08:01:57";"2025-05-25 08:01:57"
1030;"983, Hipólito Yrigoyen, Cuatro Avenidas, San Luis, Municipio de San Luis, Juan Martín de Pueyrredón, San Luis, D5702FJX, Argentina";"-33.298825425002065";"-66.33130788803102";"2025-05-25 08:06:41";"2025-05-25 08:06:41"
1031;"411, Falucho, Cuatro Avenidas, Antártida Argentina, San Luis, Municipio de San Luis, Juan Martín de Pueyrredón, San Luis, D5700, Argentina";"-33.30784612357112";"-66.343731880188";"2025-05-25 08:10:26";"2025-05-25 08:10:26"
1032;"Riobamba, El Fray, Eusebio Castaño, San Luis, Municipio de San Luis, Juan Martín de Pueyrredón, San Luis, D5700HHW, Argentina";"-33.27837744624086";"-66.3169312477112";"2025-05-25 08:14:33";"2025-05-25 08:14:33"
1033;"Concarán, Centro, Juana Koslay, Municipio de Juana Koslay, Juan Martín de Pueyrredón, San Luis, 5700, Argentina";"-33.27975873253095";"-66.24251604080202";"2025-05-25 08:20:21";"2025-05-25 08:20:21"
1034;"Mercado, Matías Mercado, San Luis, Municipio de San Luis, Juan Martín de Pueyrredón, San Luis, 5702, Argentina";"-33.30241229561464";"-66.31862640380861";"2025-05-25 08:25:56";"2025-05-25 08:25:56"
1035;"German Lallerman, Telepostal, San Luis, Municipio de San Luis, Juan Martín de Pueyrredón, San Luis, D5700HHW, Argentina";"-33.29249423845974";"-66.32213473320009";"2025-05-25 16:28:14";"2025-05-25 16:28:14"
1036;"Escribano Jorge Bertín, Centro, Juana Koslay, Municipio de Juana Koslay, Juan Martín de Pueyrredón, San Luis, 5700, Argentina";"-33.28395627361009";"-66.25350236892702";"2025-05-25 16:37:01";"2025-05-25 16:37:01"
1037;"693, Rivadavia, Cuatro Avenidas, San Luis, Municipio de San Luis, Juan Martín de Pueyrredón, San Luis, D5702JRP, Argentina";"-33.30271717281486";"-66.33601784706117";"2025-05-25 18:13:17";"2025-05-25 18:13:17"
1038;"Autopista 25 de Mayo, Aguadita del Portezuelo, Villa Aguadita del Portezuelo, San Luis, Municipio de San Luis, Municipio de La Punta, Juan Martín de Pueyrredón, San Luis, D5710, Argentina";"-33.245560987721795";"-66.29008769989015";"2025-05-25 18:35:58";"2025-05-25 18:35:58"
1039;"América, Centro, Juana Koslay, Municipio de Juana Koslay, Juan Martín de Pueyrredón, San Luis, Argentina";"-33.29240455829644";"-66.27448797225954";"2025-05-25 18:37:31";"2025-05-25 18:37:31"
1040;"1400, San Martín, Cuatro Avenidas, San Luis, Municipio de San Luis, Juan Martín de Pueyrredón, San Luis, D5702JRP, Argentina";"-33.29338655106303";"-66.34011626243593";"2025-05-25 18:54:00";"2025-05-25 18:54:00"
1041;"Hilario Ascasubi, Jardín del Sur, Cuatro Avenidas, San Luis, Municipio de San Luis, Juan Martín de Pueyrredón, San Luis, 5702, Argentina";"-33.30811511615945";"-66.32205963134767";"2025-05-25 19:06:58";"2025-05-25 19:06:58"
1042;"Don Bosco, Zabala Ortiz, San Luis, Municipio de San Luis, Juan Martín de Pueyrredón, San Luis, D5700HHW, Argentina";"-33.28772312578343";"-66.33261680603029";"2025-05-25 19:20:54";"2025-05-25 19:20:54"
1043;"Jorge Horacio “Cholo” Torres, Progreso y Sueños, San Luis, Municipio de San Luis, Juan Martín de Pueyrredón, San Luis, D5700HHW, Argentina";"-33.265774441927086";"-66.34867787361146";"2025-05-25 19:33:22";"2025-05-25 19:33:22"
1044;"Esteban Adaro Este, Pueblo Nuevo, ATE 3, San Luis, Municipio de San Luis, Juan Martín de Pueyrredón, San Luis, D5700HHW, Argentina";"-33.28433296614375";"-66.31763935089113";"2025-05-25 20:16:14";"2025-05-25 20:16:14"
1045;"Eusebio Acosta, Felix Bogado, Félix Bogado, San Luis, Municipio de San Luis, Juan Martín de Pueyrredón, San Luis, 5702, Argentina";"-33.32328495485588";"-66.31517171859743";"2025-05-25 20:30:37";"2025-05-25 20:30:37"
1046;"802, Avenida España, ATE, Cuatro Avenidas, San Luis, Municipio de San Luis, Juan Martín de Pueyrredón, San Luis, D5702JRP, Argentina";"-33.292996445670774";"-66.33644700050355";"2025-05-25 20:48:49";"2025-05-25 20:48:49"
1047;"Granadero Prudencio Olguín, Felix Bogado, Félix Bogado, San Luis, Municipio de San Luis, Juan Martín de Pueyrredón, San Luis, 5702, Argentina";"-33.31875759025014";"-66.31096601486207";"2025-05-25 21:14:36";"2025-05-25 21:14:36"
1048;"José Zabala, Lescano, Manuel Lescano, San Luis, Municipio de San Luis, Juan Martín de Pueyrredón, San Luis, 5702, Argentina";"-33.3094511003861";"-66.31782174110414";"2025-05-25 21:19:44";"2025-05-25 21:19:44"
1049;"6, Juan Wenceslao Gez, Cuatro Avenidas, San Luis, Municipio de San Luis, Juan Martín de Pueyrredón, San Luis, D5702FJX, Argentina";"-33.2968167130306";"-66.32267117500307";"2025-05-26 03:30:02";"2025-05-26 03:30:02"
1050;"20, Juan Wenceslao Gez, Cuatro Avenidas, San Luis, Municipio de San Luis, Juan Martín de Pueyrredón, San Luis, D5702FJX, Argentina";"-33.296888453540355";"-66.32291793823244";"2025-05-26 03:36:27";"2025-05-26 03:36:27"
1051;"Naranjo en Flor, Merlo, Municipio de Merlo, Junín, San Luis, 5881, Argentina";"-32.356763182678094";"-65.01159667968751";"2025-05-26 03:43:41";"2025-05-26 03:43:41"
1052;"Naranjo en Flor, Merlo, Municipio de Merlo, Junín, San Luis, 5881, Argentina";"-32.356763182678094";"-65.01159667968751";"2025-05-26 03:43:42";"2025-05-26 03:43:42"
1053;"Maldonado, Lescano, Manuel Lescano, San Luis, Municipio de San Luis, Juan Martín de Pueyrredón, San Luis, 5702, Argentina";"-33.312463714521904";"-66.31624460220338";"2025-05-26 03:51:07";"2025-05-26 03:51:07"
1054;"864, Pringles, Cuatro Avenidas, La Merced, San Luis, Municipio de San Luis, Juan Martín de Pueyrredón, San Luis, D5702JRP, Argentina";"-33.30241229561464";"-66.33544921875001";"2025-05-26 03:56:00";"2025-05-26 03:56:00"
1055;"51, Lavalle, Zabala Ortiz, Cuatro Avenidas, San Luis, Municipio de San Luis, Juan Martín de Pueyrredón, San Luis, D5702FJX, Argentina";"-33.29802284250846";"-66.32365286350252";"2025-05-26 04:00:47";"2025-05-26 04:00:47"
1056;"983, Avenida Juan Gilberto Funes, La Merced, Cuatro Avenidas, San Luis, Municipio de San Luis, Juan Martín de Pueyrredón, San Luis, D5700, Argentina";"-33.31173746885088";"-66.33480548858644";"2025-05-26 04:09:33";"2025-05-26 04:09:33"
1057;"Autopista de las Serranías Puntanas, San Luis, Municipio de San Luis, Municipio de Juana Koslay, Juan Martín de Pueyrredón, San Luis, 5702, Argentina";"-33.30477954941466";"-66.28377914428712";"2025-05-26 04:13:38";"2025-05-26 04:13:38"
1058;"Camino a Pescadores, Primero de Mayo, San Luis, Municipio de San Luis, Juan Martín de Pueyrredón, San Luis, Argentina";"-33.31130709819115";"-66.3948440551758";"2025-05-26 04:20:03";"2025-05-26 04:20:03"
1059;"Avenida de la Fuerza Aérea, AMEP, San Luis, Municipio de San Luis, Juan Martín de Pueyrredón, San Luis, D5700HHW, Argentina";"-33.26741607505967";"-66.34386062622072";"2025-05-26 04:26:32";"2025-05-26 04:26:32"
1060;"San Juan, Francia, Cuatro Avenidas, San Luis, Municipio de San Luis, Juan Martín de Pueyrredón, San Luis, D5702FJX, Argentina";"-33.29810803317932";"-66.32510662078859";"2025-05-26 04:33:34";"2025-05-26 04:33:34"
1061;"1398, Avenida Lafinur, Cuatro Avenidas, Antártida Argentina, San Luis, Municipio de San Luis, Juan Martín de Pueyrredón, San Luis, D5702JRP, Argentina";"-33.29428782236811";"-66.34825944900514";"2025-05-26 04:40:43";"2025-05-26 04:40:43"
1062;"Camino a Pescadores, San Luis, Municipio de San Luis, Juan Martín de Pueyrredón, San Luis, Argentina";"-33.31130709819115";"-66.39450073242189";"2025-05-26 04:46:56";"2025-05-26 04:46:56"
1063;"Gobernador Estrada, Burgos, San Martín, San Luis, Municipio de San Luis, Juan Martín de Pueyrredón, San Luis, D5700, Argentina";"-33.3059093524396";"-66.35795831680299";"2025-05-26 04:54:49";"2025-05-26 04:54:49"
1064;"Avenida Parque Gobernador José Santos Ortiz, San Luis, Municipio de San Luis, Municipio de Juana Koslay, Juan Martín de Pueyrredón, San Luis, 5702, Argentina";"-33.296780842753606";"-66.29107475280763";"2025-05-26 05:13:06";"2025-05-26 05:13:06"
1065;"Leandro N. Alem, Cerros Azules, San Luis, Municipio de San Luis, Juan Martín de Pueyrredón, San Luis, D5700HHW, Argentina";"-33.27330058287578";"-66.3234329223633";"2025-05-26 05:16:53";"2025-05-26 05:16:53"
1066;"Avenida Juan Gilberto Funes, Mercado, Matías Mercado, San Luis, Municipio de San Luis, Juan Martín de Pueyrredón, San Luis, 5702, Argentina";"-33.306895676446565";"-66.32373332977296";"2025-05-26 05:22:15";"2025-05-26 05:22:15"
1067;"Cuarto Centenario, Jardín del Sur, San Luis, Municipio de San Luis, Juan Martín de Pueyrredón, San Luis, D5700, Argentina";"-33.33275131755993";"-66.35926723480226";"2025-05-26 05:26:58";"2025-05-26 05:26:58"
1068;"América, Centro, Juana Koslay, Municipio de Juana Koslay, Juan Martín de Pueyrredón, San Luis, Argentina";"-33.29657458837462";"-66.27406954765321";"2025-05-26 05:31:07";"2025-05-26 05:31:07"
1069;"Zoilo Concha, Eva Perón, San Luis, Municipio de San Luis, Juan Martín de Pueyrredón, San Luis, D5700HHW, Argentina";"-33.26883341654833";"-66.31193161010744";"2025-05-26 05:35:35";"2025-05-26 05:35:35"
1070;"Héroes de Malvinas, San Cayetano, San Luis, Municipio de San Luis, Juan Martín de Pueyrredón, San Luis, D5702FJX, Argentina";"-33.29482589035056";"-66.31534337997438";"2025-05-26 05:38:51";"2025-05-26 05:38:51"
1071;"776, Avenida Lafinur, Cuatro Avenidas, Antártida Argentina, San Luis, Municipio de San Luis, Juan Martín de Pueyrredón, San Luis, D5700, Argentina";"-33.3035600630574";"-66.34643554687501";"2025-05-26 05:42:29";"2025-05-26 05:42:29"
1072;"25 de Mayo, Rawson, San Luis, Municipio de San Luis, Juan Martín de Pueyrredón, San Luis, D5700, Argentina";"-33.3108318947865";"-66.35193943977357";"2025-05-26 05:51:52";"2025-05-26 05:51:52"
1073;"Fátima, Centro, Juana Koslay, Municipio de Juana Koslay, Juan Martín de Pueyrredón, San Luis, 5700, Argentina";"-33.286503400974716";"-66.26075506210329";"2025-05-26 05:57:07";"2025-05-26 05:57:07"
1074;"Ruta Provincial 9, Las Chacras, Juana Koslay, Municipio de Juana Koslay, Juan Martín de Pueyrredón, San Luis, 5700, Argentina";"-33.25433597764831";"-66.227023601532";"2025-05-26 06:04:58";"2025-05-26 06:04:58"
1075;"Martin Güemes Este, Pueblo Nuevo, San Luis, Municipio de San Luis, Juan Martín de Pueyrredón, San Luis, D5700HHW, Argentina";"-33.28869171863405";"-66.32349729537965";"2025-05-26 06:24:51";"2025-05-26 06:24:51"
1076;"Belgrano, Quines, Municipio de Quines, Ayacucho, San Luis, 5711, Argentina";"-32.238359405722655";"-65.80724716186525";"2025-05-26 06:29:20";"2025-05-26 06:29:20"
1077;"531, Pringles, Cuatro Avenidas, La Merced, San Luis, Municipio de San Luis, Juan Martín de Pueyrredón, San Luis, D5702JRP, Argentina";"-33.30172183448605";"-66.33116841316225";"2025-05-26 06:31:44";"2025-05-26 06:31:44"
1078;"771, Pedernera, Cuatro Avenidas, San Luis, Municipio de San Luis, Juan Martín de Pueyrredón, San Luis, D5702JRP, Argentina";"-33.30011671541499";"-66.33459091186525";"2025-05-26 06:38:40";"2025-05-26 06:38:40"
1079;"Avenida de la Fuerza Aérea, AMEP, San Luis, Municipio de San Luis, Juan Martín de Pueyrredón, San Luis, D5700HHW, Argentina";"-33.267541663208995";"-66.34386062622072";"2025-05-26 06:42:26";"2025-05-26 06:42:26"
1080;"200, Colón, Cuatro Avenidas, San Luis, Municipio de San Luis, Juan Martín de Pueyrredón, San Luis, D5702JRP, Argentina";"-33.308760694985864";"-66.33304595947267";"2025-05-26 06:46:58";"2025-05-26 06:46:58"
